UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,id,Machine failure.1,rule_tachycardia,rule_tachypnea,rule_temp,rule_wbc,clinical_flag,meets_clinical_rule,failure,clinical_risk_score,thermal_gradient,power_estimate,wear_rate_indicator,operating_regime,seq_index,time_since_last_failure,temp_stability,wear_acceleration,operating_hours_proxy,Type_encoded
1003,L48182,L,296.3,307.2,1646,35.0,192,0,137431.0,0.005722016,False,False,False,False,0,False,0,False,10.899999999999977,6.033092470415751,0.11657559198542805,1,0,[1.],0.0,0.0,3.2,1
1004,L48183,L,296.2,307.1,1444,46.7,194,0,137432.0,0.004507899,False,False,False,False,0,False,0,False,10.900000000000034,7.061975075924181,0.1342560553633218,1,0,[1.],0.0,0.0,3.2333333333333334,1
1005,H30418,H,296.3,307.2,1424,42.0,196,0,137433.0,0.011394587,False,False,False,False,0,False,0,False,10.899999999999977,6.263273641218976,0.1375438596491228,1,0,[1.],0.0,0.0,3.2666666666666666,0
1006,L48185,L,296.2,307.2,1382,52.0,201,0,137434.0,0.028000605,False,False,False,False,0,False,0,False,11.0,7.525814221384438,0.14533622559652928,1,0,[1.],0.0,0.0,3.35,1
1007,L48186,L,296.2,307.1,1413,53.4,203,0,137435.0,0.00648008,False,False,False,False,0,False,0,False,10.900000000000034,7.901790763430726,0.14356435643564355,1,0,[1.],0.0,0.0,3.3833333333333333,1
1008,M15867,M,296.2,307.2,1633,31.1,0,0,137436.0,0.005191468,False,False,False,False,0,False,0,False,11.0,5.318494083150068,0.0,1,0,[1.],0.0,0.0,0.0,2
1009,L48188,L,296.2,307.1,1441,41.7,3,0,137437.0,0.972067808,False,False,False,False,0,False,0,False,10.900000000000034,6.292774112472511,0.0020804438280166435,1,0,[1.],0.0,0.0,0.05,1
1010,M15869,M,296.2,307.2,1385,44.0,5,0,137438.0,0.005188995,False,False,False,False,0,False,0,False,11.0,6.381820085872866,0.0036075036075036075,1,0,[1.],0.0,0.0,0.08333333333333333,2
1011,M15870,M,296.2,307.2,1552,34.8,8,0,137439.0,0.004624622,False,False,False,False,0,False,0,False,11.0,5.656047753691486,0.0051513200257566,1,0,[1.],0.0,0.0,0.13333333333333333,2
1012,M15871,M,296.2,307.3,1451,42.8,11,0,137440.0,0.016557248,False,False,False,False,0,False,0,False,11.100000000000023,6.503591999162215,0.007575757575757576,1,0,[1.],0.0,0.0,0.18333333333333332,2
1013,M15872,M,296.1,307.1,1433,38.5,14,0,137441.0,0.006240953,False,False,False,False,0,False,0,False,11.0,5.777620693266311,0.009762900976290097,1,0,[1.],0.0,0.0,0.23333333333333334,2
1014,M15873,M,296.1,307.2,1619,29.7,17,0,137442.0,0.009372924,False,False,False,False,0,False,0,False,11.099999999999966,5.035532516493873,0.010493827160493827,1,0,[1.],0.0,0.0,0.2833333333333333,2
1015,L48194,L,296.2,307.2,1445,41.8,20,0,137443.0,0.010858102,False,False,False,False,0,False,0,False,11.0,6.32537438475233,0.013831258644536652,1,0,[1.],0.0,0.0,0.3333333333333333,1
1016,L48195,L,296.2,307.2,1356,43.6,22,0,137444.0,0.011791273,False,False,False,False,0,False,0,False,11.0,6.191391768771599,0.016212232866617538,1,0,[0.],0.0,0.0,0.36666666666666664,1
1017,M15876,M,296.3,307.2,1319,68.3,24,1,137445.0,0.018960033,False,False,False,False,0,False,1,False,10.899999999999977,9.434254895800606,0.01818181818181818,1,0,[0.],0.0,0.0,0.4,2
1018,L48197,L,296.3,307.2,1637,31.6,27,0,137446.0,0.00582988,False,False,False,False,0,False,0,False,10.899999999999977,5.417237407058331,0.016483516483516484,1,0,[1.],0.0,0.0,0.45,1
1019,L48198,L,296.3,307.2,1291,58.6,29,0,137447.0,0.018865991,False,False,False,False,0,False,0,False,10.899999999999977,7.92256780814745,0.02244582043343653,1,0,[1.],0.0,0.0,0.48333333333333334,1
1020,L48199,L,296.3,307.3,1398,52.7,31,0,137448.0,0.005548431,False,False,False,False,0,False,0,False,11.0,7.715425699026077,0.02215868477483917,1,0,[1.],0.0,0.0,0.5166666666666667,1
1021,L48200,L,296.3,307.3,1372,57.7,33,0,137449.0,0.025656903,False,False,False,False,0,False,0,False,11.0,8.290334066394388,0.02403495994173343,1,0,[1.],0.0,0.0,0.55,1
1022,M15881,M,296.3,307.2,1454,42.5,35,0,137450.0,0.005921619,False,False,False,False,0,False,0,False,10.899999999999977,6.471358257409153,0.024054982817869417,1,0,[1.],0.0,0.0,0.5833333333333334,2
1023,L48202,L,296.2,307.2,1515,36.5,38,0,137451.0,0.006344919,False,False,False,False,0,False,0,False,11.0,5.790920515237198,0.025065963060686015,1,0,[1.],0.0,0.0,0.6333333333333333,1
1024,L48203,L,296.2,307.3,1881,24.3,40,0,137452.0,0.004277008,False,False,False,False,0,False,0,False,11.100000000000023,4.786710650329878,0.021253985122210415,1,0,[1.],0.0,0.0,0.6666666666666666,1
1025,L48204,L,296.2,307.3,1711,29.9,42,0,137453.0,0.004438712,False,False,False,False,0,False,0,False,11.100000000000023,5.357513875798512,0.02453271028037383,1,0,[1.],0.0,0.0,0.7,1
1026,L48205,L,296.2,307.3,1475,37.0,44,0,137454.0,0.053228093,False,False,False,False,0,False,0,False,11.100000000000023,5.715258142213845,0.02981029810298103,1,0,[1.],0.0,0.0,0.7333333333333333,1
1027,L48206,L,296.4,307.4,1512,36.8,46,0,137455.0,0.012635478,False,False,False,False,0,False,0,False,11.0,5.8269557021677665,0.03040317250495704,1,0,[1.],0.0,0.0,0.7666666666666667,1
1028,M15887,M,296.3,307.4,1335,50.5,48,0,137456.0,0.003239291,False,False,False,False,0,False,0,False,11.099999999999966,7.060163367891926,0.03592814371257485,1,0,[1.],0.0,0.0,0.8,2
1029,L48208,L,296.3,307.4,1472,39.9,51,0,137457.0,0.020757,False,False,False,False,0,False,0,False,11.099999999999966,6.150675463399308,0.034623217922606926,1,0,[1.],0.0,0.0,0.85,1
1030,M15889,M,296.2,307.3,1477,35.2,53,0,137458.0,0.033565743,False,False,False,False,0,False,0,False,11.100000000000023,5.444591056655147,0.03585926928281461,1,0,[1.],0.0,0.0,0.8833333333333333,2
1031,L48210,L,296.3,307.4,1760,28.4,56,0,137459.0,0.005800654,False,False,False,False,0,False,0,False,11.099999999999966,5.234474814116662,0.03180011357183418,1,0,[1.],0.0,0.0,0.9333333333333333,1
1032,L48211,L,296.4,307.5,1549,36.1,58,0,137460.0,0.006496396,False,False,False,False,0,False,0,False,11.100000000000023,5.855995392187664,0.03741935483870968,1,0,[1.],0.0,0.0,0.9666666666666667,1
1033,L48212,L,296.3,307.4,1648,34.0,60,0,137461.0,0.00739245,False,False,False,False,0,False,0,False,11.099999999999966,5.8678395643522885,0.036385688295936934,1,0,[1.],0.0,0.0,1.0,1
1034,H30447,H,296.4,307.5,1556,38.0,62,0,137462.0,0.004384276,False,False,False,False,0,False,0,False,11.100000000000023,6.192061996020525,0.03982016698779704,1,0,[1.],0.0,0.0,1.0333333333333334,0
1035,M15894,M,296.3,307.4,1958,19.1,67,0,137463.0,0.047957636,False,False,False,False,0,False,0,False,11.099999999999966,3.916410095297937,0.034201123021949976,1,0,[1.],0.0,0.0,1.1166666666666667,2
1036,L48215,L,296.4,307.4,1403,48.4,70,0,137464.0,0.004275075,False,False,False,False,0,False,0,False,11.0,7.111236778720285,0.04985754985754986,1,0,[1.],0.0,0.0,1.1666666666666667,1
1037,M15896,M,296.4,307.5,1684,31.4,72,0,137465.0,0.00488565,False,False,False,False,0,False,0,False,11.100000000000023,5.537501309037595,0.042729970326409496,1,0,[1.],0.0,0.0,1.2,2
1038,H30451,H,296.4,307.5,1596,35.1,75,0,137466.0,0.00402805,False,False,False,False,0,False,0,False,11.100000000000023,5.866540999057493,0.046963055729492796,1,0,[1.],0.0,0.0,1.25,0
1039,L48218,L,296.6,307.6,1498,41.1,80,0,137467.0,0.089814952,False,False,False,False,0,False,0,False,11.0,6.447565190072259,0.0533689126084056,1,0,[1.],0.0,0.0,1.3333333333333333,1
1040,L48219,L,296.7,307.7,1524,36.8,82,0,137468.0,0.004737988,False,False,False,False,0,False,0,False,11.0,5.873201382343701,0.05377049180327869,1,0,[1.],0.0,0.0,1.3666666666666667,1
1041,L48220,L,296.7,307.7,1502,43.9,84,0,137469.0,0.008548759,False,False,False,False,0,False,0,False,11.0,6.905204733479946,0.05588822355289421,1,0,[1.],0.0,0.0,1.4,1
1042,L48221,L,296.6,307.6,1809,25.1,86,0,137470.0,0.006594031,False,False,False,False,0,False,0,False,11.0,4.755042412818097,0.04751381215469613,1,0,[1.],0.0,0.0,1.4333333333333333,1
1043,L48222,L,296.6,307.6,1542,37.4,88,0,137471.0,0.009790716,False,False,False,False,0,False,0,False,11.0,6.039459629280553,0.057031756318859365,1,0,[1.],0.0,0.0,1.4666666666666666,1
1044,L48223,L,296.5,307.6,1431,45.2,90,0,137472.0,0.007309048,False,False,False,False,0,False,0,False,11.100000000000023,6.773609802073516,0.06284916201117319,1,0,[1.],0.0,0.0,1.5,1
1045,L48224,L,296.5,307.6,1512,43.6,92,0,137473.0,0.022650735,False,False,False,False,0,False,0,False,11.100000000000023,6.903675777568331,0.06080634500991408,1,0,[1.],0.0,0.0,1.5333333333333334,1
1046,H30459,H,296.4,307.5,1403,52.8,94,0,137474.0,0.006790259,False,False,False,False,0,False,0,False,11.100000000000023,7.757712849513037,0.06695156695156695,1,0,[1.],0.0,0.0,1.5666666666666667,0
1047,L48226,L,296.4,307.5,1331,47.8,99,0,137475.0,0.018186763,False,False,False,False,0,False,0,False,11.100000000000023,6.662666247774635,0.07432432432432433,1,0,[1.],0.0,0.0,1.65,1
1048,M15907,M,296.6,307.7,1474,52.6,101,0,137476.0,0.007132351,False,False,False,False,0,False,0,False,11.099999999999966,8.119426117918108,0.06847457627118644,1,0,[1.],0.0,0.0,1.6833333333333333,2
1049,L48228,L,296.5,307.6,1607,33.5,104,0,137477.0,0.031005148,False,False,False,False,0,False,0,False,11.100000000000023,5.637710755052885,0.06467661691542288,1,0,[0.],0.0,0.0,1.7333333333333334,1
1050,L48229,L,296.5,307.6,1415,44.2,106,0,137478.0,0.160203278,False,False,False,False,0,False,0,False,11.100000000000023,6.549691067127449,0.0748587570621469,1,0,[1.],0.0,0.0,1.7666666666666666,1
1051,L48230,L,296.6,307.6,1671,28.8,108,0,137479.0,0.01038272,False,False,False,False,0,False,0,False,11.0,5.039773798303488,0.0645933014354067,1,0,[1.],0.0,0.0,1.8,1
1052,L48231,L,296.6,307.7,1556,37.7,110,0,137480.0,0.014966286,False,False,False,False,0,False,0,False,11.099999999999966,6.143177296051943,0.07064868336544637,1,0,[1.],0.0,0.0,1.8333333333333333,1
1053,L48232,L,296.7,307.7,1927,23.9,112,0,137481.0,0.003861519,False,False,False,False,0,False,0,False,11.0,4.823049533982616,0.058091286307053944,1,0,[1.],0.0,0.0,1.8666666666666667,1
1054,M15913,M,296.7,307.7,1597,32.1,114,0,137482.0,0.005486945,False,False,False,False,0,False,0,False,11.0,5.3684888469996865,0.07133917396745933,1,0,[1.],0.0,0.0,1.9,2
1055,H30468,H,296.8,307.8,1627,30.5,117,0,137483.0,0.033816539,False,False,False,False,0,False,0,False,11.0,5.196722169860719,0.07186732186732187,1,0,[1.],0.0,0.0,1.95,0
1056,L48235,L,296.8,307.8,1480,39.4,122,0,137484.0,0.004758917,False,False,False,False,0,False,0,False,11.0,6.106608021782385,0.08237677245104659,1,0,[1.],0.0,0.0,2.033333333333333,1
1057,L48236,L,296.8,307.8,1565,39.5,124,0,137485.0,0.003757965,False,False,False,False,0,False,0,False,11.0,6.47371452508116,0.07918263090676884,1,0,[1.],0.0,0.0,2.066666666666667,1
1058,L48237,L,296.8,307.8,1573,36.4,126,0,137486.0,0.028261524,False,False,False,False,0,False,0,False,11.0,5.996146193318672,0.08005082592121983,1,0,[1.],0.0,0.0,2.1,1
1059,L48238,L,296.7,307.8,1605,31.3,128,0,137487.0,0.103895168,False,False,False,False,0,False,0,False,11.100000000000023,5.2609173735469685,0.07970112079701121,1,0,[1.],0.0,0.0,2.1333333333333333,1
1060,M15919,M,296.7,307.9,1874,21.3,130,0,137488.0,0.004365646,False,False,False,False,0,False,0,False,11.199999999999989,4.18014451775055,0.06933333333333333,1,0,[1.],0.0,0.0,2.1666666666666665,2
1061,H30474,H,296.7,307.9,1424,53.8,133,0,137489.0,0.013545562,False,False,False,False,0,False,0,False,11.199999999999989,8.022955283275735,0.09333333333333334,1,0,[1.],0.0,0.0,2.216666666666667,0
1062,L48241,L,296.7,307.9,1420,50.1,138,0,137490.0,0.009899929,False,False,False,False,0,False,0,False,11.199999999999989,7.450204209864907,0.09711470795214637,1,0,[1.],0.0,0.0,2.3,1
1063,L48242,L,296.8,307.9,1372,49.0,140,0,137491.0,0.005984656,False,False,False,False,0,False,0,False,11.099999999999966,7.0403183579432405,0.10196649672250546,1,0,[1.],0.0,0.0,2.3333333333333335,1
1064,M15923,M,296.8,307.8,1664,32.8,142,0,137492.0,0.011041369,False,False,False,False,0,False,0,False,11.0,5.715697978845952,0.08528528528528528,1,0,[1.],0.0,0.0,2.3666666666666667,2
1065,M15924,M,296.8,307.9,1409,44.3,145,0,137493.0,0.119445337,False,False,False,False,0,False,0,False,11.099999999999966,6.536673997277202,0.10283687943262411,1,0,[1.],0.0,0.0,2.4166666666666665,2
1066,L48245,L,296.8,307.9,1718,25.2,148,0,137494.0,0.036725255,False,False,False,False,0,False,0,False,11.099999999999966,4.533836003770028,0.08609656777196044,1,0,[1.],0.0,0.0,2.466666666666667,1
1067,M15926,M,296.9,307.8,1544,40.3,150,0,137495.0,0.006029438,False,False,False,False,0,False,0,False,10.900000000000034,6.516200649282647,0.0970873786407767,1,0,[0.],0.0,0.0,2.5,2
1068,L48247,L,296.9,307.8,1466,45.7,153,0,137496.0,0.005254644,False,False,False,False,0,False,0,False,10.900000000000034,7.01604356477118,0.10429447852760736,1,0,[1.],0.0,0.0,2.55,1
1069,L48248,L,296.8,307.8,1394,47.7,155,0,137497.0,0.111036575,False,False,False,False,0,False,0,False,11.0,6.9634307257304435,0.1111111111111111,1,0,[1.],0.0,0.0,2.5833333333333335,1
1070,M15929,M,296.9,307.8,1840,24.6,157,0,137498.0,0.015447094,False,False,False,False,0,False,0,False,10.900000000000034,4.7401822180333015,0.08527973927213471,1,0,[1.],0.0,0.0,2.6166666666666667,2
1071,M15930,M,296.9,307.8,1477,37.2,160,0,137499.0,0.005825758,False,False,False,False,0,False,0,False,10.900000000000034,5.7539428212378265,0.10825439783491204,1,0,[1.],0.0,0.0,2.6666666666666665,2
1072,L48251,L,296.9,307.8,1425,49.1,163,0,137500.0,0.004127166,False,False,False,False,0,False,0,False,10.900000000000034,7.327207037386113,0.11430575035063113,1,0,[1.],0.0,0.0,2.716666666666667,1
1073,M15932,M,297.0,307.9,1414,46.2,165,0,137501.0,0.004442639,False,False,False,False,0,False,0,False,10.899999999999977,6.841218975808985,0.1166077738515901,1,0,[1.],0.0,0.0,2.75,2
1074,L48253,L,297.0,307.8,1414,47.5,168,0,137502.0,0.004939404,False,False,False,False,0,False,0,False,10.800000000000011,7.033720808461619,0.11872791519434629,1,0,[1.],0.0,0.0,2.8,1
1075,L48254,L,297.0,307.9,1595,31.7,170,0,137503.0,0.009578314,False,False,False,False,0,False,0,False,10.899999999999977,5.2949523510315215,0.10651629072681704,1,0,[1.],0.0,0.0,2.8333333333333335,1
1076,H30489,H,296.9,307.8,1345,54.5,172,0,137504.0,0.213478259,False,False,False,False,0,False,0,False,10.900000000000034,7.676458267881453,0.1277860326894502,1,0,[1.],0.0,0.0,2.8666666666666667,0
1077,L48256,L,296.9,307.7,1653,35.9,177,0,137505.0,0.004467275,False,False,False,False,0,False,0,False,10.800000000000011,6.21454602576186,0.10701330108827085,1,0,[1.],0.0,0.0,2.95,1
1078,L48257,L,296.8,307.6,1547,36.5,179,0,137506.0,0.005470962,False,False,False,False,0,False,0,False,10.800000000000011,5.9132369881663,0.11563307493540052,1,0,[1.],0.0,0.0,2.9833333333333334,1
1079,H30492,H,296.9,307.7,1656,30.8,181,0,137507.0,0.044068913,False,False,False,False,0,False,0,False,10.800000000000011,5.341376060320453,0.1092335546167773,1,0,[1.],0.0,0.0,3.0166666666666666,0
1080,L48259,L,297.0,307.7,1731,28.5,186,0,137508.0,0.009081838,False,False,False,False,0,False,0,False,10.699999999999989,5.166352497643732,0.10739030023094688,1,0,[1.],0.0,0.0,3.1,1
1081,L48260,L,297.0,307.8,1774,28.0,188,0,137509.0,0.01241237,False,False,False,False,0,False,0,False,10.800000000000011,5.20180123573149,0.10591549295774648,1,0,[1.],0.0,0.0,3.1333333333333333,1
1082,L48261,L,297.0,307.8,1521,40.2,190,0,137510.0,0.005945697,False,False,False,False,0,False,0,False,10.800000000000011,6.403204524033931,0.12483574244415244,1,0,[1.],0.0,0.0,3.1666666666666665,1
1083,H30496,H,297.1,307.9,1420,39.8,192,0,137511.0,0.006736498,False,False,False,False,0,False,0,False,10.799999999999955,5.918525500052361,0.13511611541168192,1,0,[1.],0.0,0.0,3.2,0
1084,L48263,L,297.0,307.8,1683,32.3,197,0,137512.0,0.004220867,False,False,False,False,0,False,0,False,10.800000000000011,5.6928369462770965,0.1169833729216152,1,0,[1.],0.0,0.0,3.283333333333333,1
1085,M15944,M,297.0,307.7,1498,47.1,199,0,137513.0,0.00865171,False,False,False,False,0,False,0,False,10.699999999999989,7.388815582783538,0.13275517011340893,1,0,[1.],0.0,0.0,3.316666666666667,2
1086,L48265,L,297.0,307.8,1385,56.4,202,1,137514.0,0.005832728,False,False,False,False,0,False,1,False,10.800000000000011,8.18033301916431,0.14574314574314573,1,0,[1.],0.0,0.0,3.3666666666666667,1
1087,L48266,L,297.0,307.9,1455,49.0,204,0,137515.0,0.003519339,False,False,False,False,0,False,0,False,10.899999999999977,7.466226830034558,0.1401098901098901,1,0,[1.],0.0,0.0,3.4,1
1088,H30501,H,296.9,307.8,1549,35.8,206,1,137516.0,0.004931124,False,False,False,False,0,False,1,False,10.900000000000034,5.807330610535134,0.1329032258064516,1,0,[1.],0.0,0.0,3.433333333333333,0
1089,M15948,M,296.9,307.8,1392,43.9,0,0,137517.0,0.00382671,False,False,False,False,0,False,0,False,10.900000000000034,6.399497329563305,0.0,1,0,[1.],0.0,0.0,0.0,2
1090,M15949,M,296.9,307.7,2008,17.5,3,0,137518.0,0.004825191,False,False,False,False,0,False,0,False,10.800000000000011,3.679966488637554,0.0014932802389248383,1,0,[1.],0.0,0.0,0.05,2
1091,L48270,L,296.9,307.7,1464,41.4,6,0,137519.0,0.010684638,False,False,False,False,0,False,0,False,10.800000000000011,6.347219604147031,0.004095563139931741,1,0,[1.],0.0,0.0,0.1,1
1092,L48271,L,297.0,307.7,1447,46.4,8,0,137520.0,0.01780654,False,False,False,False,0,False,0,False,10.699999999999989,7.031186511676616,0.0055248618784530384,1,0,[1.],0.0,0.0,0.13333333333333333,1
1093,M15952,M,296.9,307.6,1685,32.0,10,0,137521.0,0.004852138,False,False,False,False,0,False,0,False,10.700000000000045,5.646664572206514,0.005931198102016607,1,0,[1.],0.0,0.0,0.16666666666666666,2
1094,M15953,M,296.8,307.5,1443,39.2,13,0,137522.0,0.003826491,False,False,False,False,0,False,0,False,10.699999999999989,5.923719761231543,0.009002770083102494,1,0,[1.],0.0,0.0,0.21666666666666667,2
1095,L48274,L,296.9,307.5,1354,44.4,16,0,137523.0,0.025267132,False,False,False,False,0,False,0,False,10.600000000000023,6.2956958843857995,0.011808118081180811,1,0,[1.],0.0,0.0,0.26666666666666666,1
1096,L48275,L,296.9,307.5,2721,9.3,18,1,137524.0,0.008720507,False,False,False,False,0,False,1,False,10.600000000000023,2.6500471253534403,0.006612784717119765,1,0,[1.],0.0,0.0,0.3,1
1097,L48276,L,297.0,307.6,1680,35.8,20,0,137525.0,0.004948409,False,False,False,False,0,False,0,False,10.600000000000023,6.298460571787621,0.01189767995240928,1,0,[1.],0.0,0.0,0.3333333333333333,1
1098,H30511,H,296.9,307.5,1397,48.3,22,0,137526.0,0.006346324,False,False,False,False,0,False,0,False,10.600000000000023,7.066195413132264,0.015736766809728183,1,0,[1.],0.0,0.0,0.36666666666666664,0
1099,M15958,M,296.9,307.4,1521,37.9,27,0,137527.0,0.014527765,False,False,False,False,0,False,0,False,10.5,6.036852026390198,0.017739816031537452,1,0,[1.],0.0,0.0,0.45,2
1100,M15959,M,296.8,307.4,1472,43.9,30,0,137528.0,0.03190534,False,False,False,False,0,False,0,False,10.599999999999966,6.767284532411771,0.020366598778004074,1,0,[1.],0.0,0.0,0.5,2
1101,H30514,H,296.8,307.5,1695,30.0,33,0,137529.0,0.009243549,False,False,False,False,0,False,0,False,10.699999999999989,5.32516493873704,0.01945754716981132,1,0,[1.],0.0,0.0,0.55,0
1102,H30515,H,296.7,307.5,1607,33.6,38,0,137530.0,0.011153724,False,False,False,False,0,False,0,False,10.800000000000011,5.6545397423814014,0.0236318407960199,1,0,[1.],0.0,0.0,0.6333333333333333,0
1103,L48282,L,296.8,307.5,1347,54.8,43,0,137531.0,0.106080216,False,False,False,False,0,False,0,False,10.699999999999989,7.730191643103989,0.031899109792284865,1,0,[1.],0.0,0.0,0.7166666666666667,1
1104,M15963,M,296.7,307.4,1540,38.7,45,0,137532.0,0.006542024,False,False,False,False,0,False,0,False,10.699999999999989,6.2412818096135725,0.029201817001946788,1,0,[1.],0.0,0.0,0.75,2
1105,L48284,L,296.6,307.4,1389,42.7,48,0,137533.0,0.005631116,False,False,False,False,0,False,0,False,10.799999999999955,6.2111530003141695,0.034532374100719423,1,0,[1.],0.0,0.0,0.8,1
1106,M15965,M,296.6,307.5,1734,27.0,50,0,137534.0,0.008866271,False,False,False,False,0,False,0,False,10.899999999999977,4.902921771913289,0.02881844380403458,1,0,[1.],0.0,0.0,0.8333333333333334,2
1107,L48286,L,296.7,307.6,1540,38.6,53,0,137535.0,0.019657105,False,False,False,False,0,False,0,False,10.900000000000034,6.225154466436276,0.03439325113562622,1,0,[1.],0.0,0.0,0.8833333333333333,1
1108,M15967,M,296.7,307.5,1515,42.1,55,0,137536.0,0.029959419,False,False,False,False,0,False,0,False,10.800000000000011,6.679390512095507,0.036279683377308705,1,0,[1.],0.0,0.0,0.9166666666666666,2
1109,L48288,L,296.6,307.4,1504,45.8,58,0,137537.0,0.9633153,False,False,False,False,0,False,0,False,10.799999999999955,7.213655880196879,0.038538205980066444,1,0,[1.],0.0,0.0,0.9666666666666667,1
1110,L48289,L,296.6,307.5,1557,35.1,60,0,137538.0,0.019466442,False,False,False,False,0,False,0,False,10.899999999999977,5.723185673892555,0.038510911424903725,1,0,[1.],0.0,0.0,1.0,1
1111,L48290,L,296.5,307.4,1292,52.5,62,0,137539.0,0.004431004,False,False,False,False,0,False,0,False,10.899999999999977,7.103361608545398,0.04795050270688322,1,0,[1.],0.0,0.0,1.0333333333333334,1
1112,H30525,H,296.5,307.4,1432,49.2,64,0,137540.0,0.078083466,False,False,False,False,0,False,0,False,10.899999999999977,7.378196669808358,0.044661549197487785,1,0,[0.],0.0,0.0,1.0666666666666667,0
1113,M15972,M,296.5,307.4,1350,55.6,69,0,137541.0,0.005552637,False,False,False,False,0,False,0,False,10.899999999999977,7.8605089538171535,0.05107327905255366,1,0,[1.],0.0,0.0,1.15,2
1114,M15973,M,296.6,307.4,1790,25.8,72,0,137542.0,0.004844672,False,False,False,False,0,False,0,False,10.799999999999955,4.836317939051209,0.04020100502512563,1,0,[1.],0.0,0.0,1.2,2
1115,H30528,H,296.4,307.3,1540,37.4,75,0,137543.0,0.010742535,False,False,False,False,0,False,0,False,10.900000000000034,6.031626348308723,0.04866969500324465,1,0,[1.],0.0,0.0,1.25,0
1116,M15975,M,296.4,307.3,2077,19.1,80,0,137544.0,0.004849585,False,False,False,False,0,False,0,False,10.900000000000034,4.154435019373757,0.03849855630413859,1,0,[1.],0.0,0.0,1.3333333333333333,2
1117,L48296,L,296.4,307.3,1487,37.5,83,0,137545.0,0.004577601,False,False,False,False,0,False,0,False,10.900000000000034,5.8396167137920205,0.05577956989247312,1,0,[1.],0.0,0.0,1.3833333333333333,1
1118,L48297,L,296.5,307.4,1523,40.7,85,0,137546.0,0.005226367,False,False,False,False,0,False,0,False,10.899999999999977,6.491370824170071,0.0557742782152231,1,0,[1.],0.0,0.0,1.4166666666666667,1
1119,L48298,L,296.5,307.5,1443,41.8,87,0,137547.0,0.004379189,False,False,False,False,0,False,0,False,11.0,6.316619541313226,0.06024930747922438,1,0,[1.],0.0,0.0,1.45,1
1120,L48299,L,296.5,307.5,1340,59.1,89,0,137548.0,0.004159293,False,False,False,False,0,False,0,False,11.0,8.293433867420672,0.06636838180462341,1,0,[0.],0.0,0.0,1.4833333333333334,1
1121,H30534,H,296.6,307.7,1654,31.0,91,0,137549.0,0.004608341,False,False,False,False,0,False,0,False,11.099999999999966,5.369567493978427,0.05498489425981873,1,0,[1.],0.0,0.0,1.5166666666666666,0
1122,L48301,L,296.6,307.6,1459,40.2,96,0,137550.0,0.005942226,False,False,False,False,0,False,0,False,11.0,6.142192899780082,0.06575342465753424,1,0,[1.],0.0,0.0,1.6,1
1123,L48302,L,296.5,307.6,1541,38.5,98,0,137551.0,0.007794744,False,False,False,False,0,False,0,False,11.100000000000023,6.213058959053304,0.06355382619974059,1,0,[1.],0.0,0.0,1.6333333333333333,1
1124,H30537,H,296.6,307.7,1386,62.3,100,1,137552.0,0.005139314,False,False,False,False,0,False,1,False,11.099999999999966,9.042601319509897,0.07209805335255948,1,0,[1.],0.0,0.0,1.6666666666666667,0
1125,M15984,M,296.7,307.8,1258,69.0,105,1,137553.0,0.004485884,False,False,False,False,0,False,1,False,11.100000000000023,9.090166509582156,0.08339952343129468,1,0,[1.],0.0,0.0,1.75,2
1126,M15985,M,296.7,307.8,1375,51.4,108,0,137554.0,0.088692426,False,False,False,False,0,False,0,False,11.100000000000023,7.401298565294796,0.07848837209302326,1,0,[1.],0.0,0.0,1.8,2
1127,L48306,L,296.8,307.9,1706,30.8,111,0,137555.0,0.005364222,False,False,False,False,0,False,0,False,11.099999999999966,5.502649492093413,0.06502636203866433,1,0,[1.],0.0,0.0,1.85,1
1128,M15987,M,296.7,307.8,1672,32.4,113,0,137556.0,0.008921067,False,False,False,False,0,False,0,False,11.100000000000023,5.6731385485391135,0.06754333532576211,1,0,[1.],0.0,0.0,1.8833333333333333,2
1129,M15988,M,296.8,307.9,1843,25.2,116,0,137557.0,0.008545093,False,False,False,False,0,False,0,False,11.099999999999966,4.863713477851084,0.06290672451193059,1,0,[1.],0.0,0.0,1.9333333333333333,2
1130,L48309,L,296.7,307.9,1690,29.6,119,0,137558.0,0.004778306,False,False,False,False,0,False,0,False,11.199999999999989,5.2386637344224525,0.0703725606150207,1,0,[1.],0.0,0.0,1.9833333333333334,1
1131,L48310,L,296.8,307.9,1413,46.5,121,0,137559.0,0.0201137,False,False,False,False,0,False,0,False,11.099999999999966,6.880772855796418,0.08557284299858557,1,0,[1.],0.0,0.0,2.0166666666666666,1
1132,L48311,L,296.8,307.9,1489,33.4,123,0,137560.0,0.005631901,False,False,False,False,0,False,0,False,11.099999999999966,5.2081474499947635,0.0825503355704698,1,0,[1.],0.0,0.0,2.05,1
1133,L48312,L,296.8,307.9,1271,61.4,125,0,137561.0,0.005860532,False,False,False,False,0,False,0,False,11.099999999999966,8.172520682794008,0.09827044025157233,1,0,[1.],0.0,0.0,2.0833333333333335,1
1134,M15993,M,296.8,307.9,1418,47.9,127,0,137562.0,0.011249168,False,False,False,False,0,False,0,False,11.099999999999966,7.113017069850246,0.08949964763918253,1,0,[1.],0.0,0.0,2.1166666666666667,2
